topic,word,pronunciation,word_type,meaning,example_en,example_vi,image_url,audio_url
6,jump at a chance,/dʒʌmp æt ə tʃæns/,phrv,chộp lấy cơ hội,I will jump at the chance to go with him.,Tôi sẽ chộp lấy cơ hội để đi với anh ta.,https://audio.tudienkala.com/data/cache/images/300x225/j/u/jump_at_a_chance1.jpg,https://audio.tudienkala.com/audio/j/u/jump_at_a_chance.mp3
6,keep up with,/kiːp ʌp wɪð/,v,"theo kịp, bắt kịp, đạt cho bằng được",Employees are encouraged to take courses in order to keep up with new developments.,Nhân viên được khuyến khích tham dự các khóa đào tạo để theo kịp sự phát triển mới.,https://audio.tudienkala.com/data/cache/images/300x225/k/e/keep_up_with.jpg,https://audio.tudienkala.com/audio/k/e/keep_up_with.mp3
6,keep on,/kiːp ɑːn/,phrv,cứ tiếp tục làm gì,"If you keep on working hard, eventually you will succeed.","Nếu bạn tiếp tục làm việc chăm chỉ, thì cuối cùng rồi bạn cũng sẽ thành công.",https://audio.tudienkala.com/data/cache/images/300x225/k/e/keep_on1.jpg,https://audio.tudienkala.com/audio/k/e/keep_on.mp3
6,leave out,/liːv aʊt/,phrv,bỏ sót,You may leave out the minor details.,Bạn có thể bỏ qua các chi tiết nhỏ.,https://audio.tudienkala.com/data/cache/images/300x225/l/e/leave_out1.jpg,https://audio.tudienkala.com/audio/l/e/leave_out.mp3
6,live up to,/lɪv ʌp tu/,phrv,"xứng đáng với, đáp ứng với",He will live up to his father's expectations.,Cậu ấy sẽ sống xứng đáng với sự mong đợi của bố.,https://audio.tudienkala.com/data/cache/images/300x225/l/i/live_up_to1.jpg,https://audio.tudienkala.com/audio/l/i/live_up_to.mp3
6,live on,/lɪv ɑːn/,phrv,sống dựa vào,Animals and plants live on this planet.,Các loài động vật và thực vật sống dựa vào nhau trên hành tinh này.,https://audio.tudienkala.com/data/cache/images/300x225/l/i/live_on1.png,https://audio.tudienkala.com/audio/l/i/live_on.mp3
6,look back on,/lʊk bæk ɑːn/,phrv,"nhớ lại, hồi tưởng","When I look back on my life, I realize how much time I wasted.","Khi tôi nhìn lại cuộc đời mình, tôi nhận ra rằng tôi đã lãng phí biết bao nhiêu thời gian.",https://audio.tudienkala.com/data/cache/images/300x225/l/o/look_back_on1.jpg,https://audio.tudienkala.com/audio/l/o/look_back_on.mp3
6,mix up,/ /mɪks ʌp//,phrv,nhầm lẫn,"If the waitress mix up our orders, none of us will get what we want.","Nếu cô phục vụ nhầm lẫn trong gọi món của chúng tôi, thì không ai trong chúng tôi có được những gì chúng tôi muốn.",https://audio.tudienkala.com/data/cache/images/300x225/m/i/mix_up1.png,https://audio.tudienkala.com/audio/m/i/mix_up.mp3
6,pass by,/to go past/,phrv,đi qua,I pass by your house every morning on my way to work.,Sáng nào tôi cũng đi làm việc ngang qua nhà anh.,https://audio.tudienkala.com/data/cache/images/300x225/p/a/pass_by1.jpg,https://audio.tudienkala.com/audio/p/a/pass_by.mp3
6,pass away,/pæs əˈweɪ/,phrv,qua đời,My grandmother passed away peacefully last night.,Bà tôi đã qua đời một cách thanh thản vào đêm qua.,https://audio.tudienkala.com/data/cache/images/300x225/p/a/pass_away1.jpg,https://audio.tudienkala.com/audio/p/a/pass_away.mp3
7,pull down,/pʊl daʊn/,phrv,phá sập,They decided to pull down the old building.,Họ đã quyết định phá sập tòa nhà cũ kĩ.,https://audio.tudienkala.com/data/cache/images/300x225/p/u/pull_down1.jpg,https://audio.tudienkala.com/audio/p/u/pull_down.mp3
7,put up with,/pʊt ʌp wɪθ/,phrv,chịu đựng,I can't put up with this smell any longer.,Tôi không thể chịu đựng được cái mùi này thêm được nữa.,https://audio.tudienkala.com/data/cache/images/300x225/p/u/put_up_with2.jpg,https://audio.tudienkala.com/audio/p/u/put_up_with.mp3
7,put off,/pʊt ɒf/,phrv,"trì hoãn, hoãn lại",The meeting was put off until next week.,Cuộc họp sẽ được trì hoãn cho đến tuần kế tiếp.,https://audio.tudienkala.com/data/cache/images/300x225/p/u/put_off1.jpg,https://audio.tudienkala.com/audio/p/u/put_off.mp3
7,run into,/rʌn ˈɪn.tuː/,phrv,"mắc vào, rơi vào",Just ask for assistance if you run into any difficulties.,Hãy yêu cầu trợ giúp nếu bạn rơi vào bất cứ khó khăn nào nhé.,https://audio.tudienkala.com/data/cache/images/300x225/r/u/run_into1.jpg,https://audio.tudienkala.com/audio/r/u/run_into.mp3
7,save up,/seɪv ʌp/,phrv,"để dành, tiết kiệm",My boyfriend plans to save up and buy a new car.,Bạn trai tôi lên kế hoạch tiết kiệm tiền và mua một chiếc xe hơi mới.,https://audio.tudienkala.com/data/cache/images/300x225/s/a/save_up1.jpg,https://audio.tudienkala.com/audio/s/a/save_up.mp3
7,settle down,/ˈset.l̩ daʊn/,phrv,"an cư lập nghiệp, ổn định cuộc sống","He has just drifted from job to job, and has never seemed to want to settle down in one place.",Anh ta đã chuyển từ việc làm này sang việc làm khác và dường như không bao giờ muốn an cư lạc nghiệp ở một nơi.,https://audio.tudienkala.com/data/cache/images/300x225/s/e/settle_down1.png,https://audio.tudienkala.com/audio/s/e/settle_down.mp3
7,show off,/ʃoʊ ɒf/,phrv,khoe khoang,The girl couldn't wait to show off her new car.,Cô gái háo hức khoe về chiếc xe hơi mới của cô ấy.,https://audio.tudienkala.com/data/cache/images/300x225/s/h/show_off1.jpg,https://audio.tudienkala.com/audio/s/h/show_off.mp3
7,stand by,/stænd baɪ/,phrv,ủng hộ ai,We promised to stand by him in case of trouble.,Chúng tôi đã hứa là sẽ ủng hộ cậu ấy khi gặp khó khăn.,https://audio.tudienkala.com/data/cache/images/300x225/s/t/stand_by1.png,https://audio.tudienkala.com/audio/s/t/stand_by.mp3
7,stay away from,/steɪ əˈweɪ frɑːm/,phrv,tránh xa,Yous must stay away from drugs of any sort.,Bạn phải tránh xa mọi loại ma túy.,https://audio.tudienkala.com/data/cache/images/300x225/s/t/stay_away_from1.png,https://audio.tudienkala.com/audio/s/t/stay_away_from.mp3
7,stay behind,/steɪ bɪˈhaɪnd/,phrv,ở lại,We will stay behind because we have too much work to do.,Chúng tôi sẽ ở lại vì chúng tôi có quá nhiều việc để làm.,https://audio.tudienkala.com/data/cache/images/300x225/s/t/stay_behind1.jpg,https://audio.tudienkala.com/audio/s/t/stay_behind.mp3
7,take after,/teɪk /ˈæf.tɚ/,phrv,giống ai như đúc,Do you take after your mother or father?,Bạn giống mẹ hay giống bố vậy?,https://audio.tudienkala.com/data/cache/images/300x225/t/a/take_after1.jpg,https://audio.tudienkala.com/audio/t/a/take_after.mp3
7,take on,/teɪk ɑːn/,phrv,"tuyển thêm, lấy thêm người",My company will take on new staffs in this month.,Công ty tôi sẽ tuyển dụng thêm công nhân mới trong tháng này.,https://audio.tudienkala.com/data/cache/images/300x225/t/a/take_on1.jpg,https://audio.tudienkala.com/audio/t/a/take_on.mp3
7,take over,/teɪk ˈoʊ.vɚ/,phrv,"giành quyền kiểm soát, tiếp quản",My brother is studying agriculture in college so that he can take over the family farm some day.,Anh trai tôi đang học ngành nông nghiệp ở trường đại học để có thể tiếp quản trang trại của gia đình vào một ngày nào đó.,https://audio.tudienkala.com/data/cache/images/300x225/t/a/take_over1.png,https://audio.tudienkala.com/audio/t/a/take_over.mp3
7,throw away,/θroʊ əˈweɪ/,phrv,"ném đi, vứt hẳn đi",Clean out the shed and throw away things you don't need.,Hãy làm sạch nhà kho và vứt bỏ những thứ bạn không cần.,https://audio.tudienkala.com/data/cache/images/300x225/t/h/throw_away1.jpg,https://audio.tudienkala.com/audio/t/h/throw_away.mp3
7,try on,/traɪɑːn/,phrv,thử (quần áo),"Please, just let me try on that suit there.",Làm ơn cho tôi thử bộ trang phục này.,https://audio.tudienkala.com/data/cache/images/300x225/t/r/try_on1.jpg,https://audio.tudienkala.com/audio/t/r/try_on.mp3
7,turn out,/tɝːn aʊt/,phrv,"phát hiện ra, hoá ra",I hope everything will turn out well in the end.,Tôi hy vọng là mọi thứ sẽ được phát hiện ra vào phút chót.,https://audio.tudienkala.com/data/cache/images/300x225/t/u/turn_out1.jpg,https://audio.tudienkala.com/audio/t/u/turn_away.mp3
7,use up,/juːz ʌp/,phrv,"sử dụng hết, cạn kiệt",Don't use up all the hot water when you take a shower! I want to have one too.,Đừng sử dụng hết nước nóng khi tắm nhé! Tôi cũng muốn có 1 phần đấy.,https://audio.tudienkala.com/data/cache/images/300x225/u/s/use_up1.jpg,https://audio.tudienkala.com/audio/u/s/use_up.mp3
7,run out of,/rʌn aʊt əv/,phrv,cạn kiệt,What do you use when you run out of toilet paper?,Bạn sẽ dùng gì khi hết giấy vệ sinh?,https://audio.tudienkala.com/data/cache/images/300x225/r/u/run_out_of1.jpg,https://audio.tudienkala.com/audio/r/u/run_out_of.mp3
8,close up,/ˈkloʊs.ʌp/,phrv,xích lại gần nhau,They closed up when they saw the gang coming towards them.,Họ đã tiến lại gần nhau khi họ nhìn thấy bọn kia đang tiến về phía họ.,https://audio.tudienkala.com/data/cache/images/300x225/c/l/close_up1.jpg,https://audio.tudienkala.com/audio/c/l/close_up.mp3
8,come out,/kʌm aʊt/,phrv,"xuất bản, ra mắt",New models of Japanese cars usually come out in the spring.,Những mẫu xe mới của Nhật Bản thường ra mắt vào mùa xuân.,https://audio.tudienkala.com/data/cache/images/300x225/c/o/come_out1.jpg,https://audio.tudienkala.com/audio/c/o/come_out.mp3
8,cut up,/kʌt ʌp/,phrv,chia nhỏ,You should cut up your meat before you eat it.,Bạn nên cắt nhỏ thịt trước khi ăn nó.,https://audio.tudienkala.com/data/cache/images/300x225/c/u/cut_up1.jpg,https://audio.tudienkala.com/audio/c/u/cut_up.mp3
8,delight in,/dɪˈlaɪt ɪn/,phrv,thích thú về,In some passages the poet seems to take delight in casting dramatic illusion to the winds.,"Trong một số đoạn thơ, nhà thơ dường như thích thú với những ảo ảnh huyền ảo về những ngọn gió.",https://audio.tudienkala.com/data/cache/images/300x225/d/e/delight_in1.jpg,https://audio.tudienkala.com/audio/d/e/delight_in.mp3
8,die of,/daɪ ɒv/,phrv,chết vì bệnh gì,The animals may die of starvation in the snow.,Các loài động vật có thể chết vì đói trong tuyết.,https://audio.tudienkala.com/data/images_example/300x225/t/h/the_animal_ex1_59a389307f8b9aaf078b458d.jpg,https://audio.tudienkala.com/audio/d/i/die_of.mp3
8,draw back,/drɑː bæk/,phrv,rút lui,The soldiers was possible to draw back.,Quân lính đã có thể rút lui.,https://audio.tudienkala.com/data/cache/images/300x225/d/r/draw_back1.jpg,https://audio.tudienkala.com/audio/d/r/draw_back.mp3
8,eat up,/iːt ʌp/,phrv,ăn hết,She told the child to eat up the food.,Cô ấy đã bảo đứa trẻ hãy ăn hết thức ăn.,https://audio.tudienkala.com/data/cache/images/300x225/e/a/eat_up1.jpg,https://audio.tudienkala.com/audio/e/a/eat_up.mp3
8,face up to,/feɪs ʌp tə/,phrv,"đương đầu, đối mặt",You should face up to the reality.,Bạn nên đối mặt với thực tế.,https://audio.tudienkala.com/data/cache/images/300x225/f/a/face_up_to1.jpg,https://audio.tudienkala.com/audio/f/a/face_up_to.mp3
8,fall in love,/fɑːl ɪn lʌv/,phrv,yêu ai đó say đắm,They will fall in love with each other.,Họ sẽ yêu nhau say đắm.,https://audio.tudienkala.com/data/cache/images/300x225/f/a/fall_in_love1.jpg,https://audio.tudienkala.com/audio/f/a/fall_in_love.mp3
8,fall down,/fɑːl daʊn/,phrv,"té ngã, ngã xuống",Babies often fall down.,Trẻ nhỏ thường hay té ngã.,https://audio.tudienkala.com/data/cache/images/300x225/f/a/fall_down1.png,https://audio.tudienkala.com/audio/f/a/fall_down.mp3
8,fill up,/fɪl ʌp/,phrv,đổ đầy,He could fill up the hole in the wall.,Anh đã có thể lấp đầy cái lỗ trên tường.,https://audio.tudienkala.com/data/images_example/300x225/_/h/_he_could__ex1_59a38faa7f8b9a2d088b4599.jpg,https://audio.tudienkala.com/audio/f/i/fill_up.mp3
8,find out,/faɪnd aʊt/,phrv,"khám phá ra, tìm ra",English teachers have to consult their dictionaries sometimes to find out what a word means.,Đôi khi giáo viên tiếng Anh cũng phải tra cứu nhiều từ điển để tìm ra nghĩa của từ.,https://audio.tudienkala.com/data/images_example/300x225/e/n/english_te_ex1_59a3903b7f8b9ab3078b4595.jpg,https://audio.tudienkala.com/audio/f/i/find_out.mp3
8,get into,/ɡet ɪn.tuː/,phrv,"hứng thú, bắt đầu quan tâm và làm một việc gì đó.","After I get over this flu, which is making me so weak, so I’m going to get into biking again.","Sau khi tôi khỏi bệnh cảm cúm, bệnh đã làm tôi trở nên yếu ớt vì vậy tôi sẽ bắt đầu việc đạp xe đạp trở lại.",https://audio.tudienkala.com/data/cache/images/300x225/g/e/get_into1.png,https://audio.tudienkala.com/audio/g/e/get_into.mp3
8,get off,/ɡet ɑːf/,phrv,xuống xe,I must get off at the next station.,Tôi phải xuống xe ở trạm kế tiếp.,https://audio.tudienkala.com/data/cache/images/300x225/g/e/get_off1.jpg,https://audio.tudienkala.com/audio/g/e/get_off.mp3
8,get along with,/get əˈlɑːŋ wɪð/,phrv,hòa hợp với,My cat is very difficult to get along with my dog.,Chú mèo của tôi thì rất khó hòa hợp được với chú chó.,https://audio.tudienkala.com/data/cache/images/300x225/g/e/get_along_with1.jpg,https://audio.tudienkala.com/audio/g/e/get_along_with.mp3
8,get over,/getˈoʊ.vɚ/,phrv,"hồi phục, vượt qua",My sister is taking counseling to get over her stress.,Chị gái tôi đang tiếp thu lời khuyên để vượt qua bệnh căng thẳng.,https://audio.tudienkala.com/data/cache/images/300x225/g/e/get_over1.jpg,https://audio.tudienkala.com/audio/g/e/get_over.mp3
9,good at,/gʊd ət/,a,giỏi về,She's good at singing.,Cô ấy hát hay.,https://audio.tudienkala.com/data/cache/images/300x225/g/o/good_at1.jpg,https://audio.tudienkala.com/audio/g/o/good_at.mp3
9,tired of,/taɪrd əv/,a,"chán, ngán",They seemed to be tired of my questions.,Họ dường như đã chán ngán với những câu hỏi của tôi.,https://audio.tudienkala.com/data/cache/images/300x225/t/i/tired_of1.jpg,https://audio.tudienkala.com/audio/t/i/tired_of.mp3
9,angry with,/ˈæŋ.ɡri wɪθ/,a,tức giận với,I was very angry with her.,Tôi đã rất tức giận với cô ấy.,https://audio.tudienkala.com/data/cache/images/300x225/a/n/angry_with1.jpg,https://audio.tudienkala.com/audio/a/n/angry_with.mp3
9,fond of,/fɑːnd əv/,a,yêu thích,My mouse is also fond of cheese.,Chú chuột của tôi cũng rất thích pho mát.,https://audio.tudienkala.com/data/cache/images/300x225/f/o/fond_of1.png,https://audio.tudienkala.com/audio/f/o/fond_of.mp3
9,full of,/fʊl əv/,a,đầy,This fridge is full of fresh food.,Cái tủ lạnh này thì chứa đầy thực phẩm tươi.,https://audio.tudienkala.com/data/cache/images/300x225/f/u/full_of1.jpg,https://audio.tudienkala.com/audio/f/u/full_of.mp3
9,different from,/ˈdɪf.ɚ.ənt frɑːm/,a,khác với,Things are different than they were a year ago.,Mọi thứ thì khác so với cách đây một năm.,https://audio.tudienkala.com/data/cache/images/300x225/d/i/different_from1.jpg,https://audio.tudienkala.com/audio/d/i/different_from.mp3
9,busy with,/ˈbɪz.i wɪθ/,a,bận với,My mom was busy with the work at the end of the year.,Mẹ tôi đã rất bận việc vào thời điểm cuối năm.,https://audio.tudienkala.com/data/cache/images/300x225/b/u/busy_with1.jpg,https://audio.tudienkala.com/audio/b/u/busy_with.mp3
9,afraid of,/əˈfreɪd əv/,a,"sợ, e ngại",Why is she afraid of spiders?,Tại sao cô ấy lại sợ loài nhện?,https://audio.tudienkala.com/data/cache/images/300x225/a/f/afraid_of1.jpg,https://audio.tudienkala.com/audio/a/f/afraid_of.mp3
9,interested in,/ˈɪn.trɪs.tɪd ɪn/,a,"thích, quan tâm",Should I try and get my son interested in football?,Tôi có nên thử và khiến cho con trai tôi quan tâm đến bóng đá không nhỉ?,https://audio.tudienkala.com/data/cache/images/300x225/i/n/interested_in1.jpg,https://audio.tudienkala.com/audio/i/n/interested_in.mp3
9,famous for,/ˈfeɪməs fɔːr/,adj,"nổi tiếng bởi, nổi tiếng với",She became internationally famous for her songs.,Cô ấy trở nên nổi tiếng khắp thế giới bởi những bài hát của mình.,https://audio.tudienkala.com/data/cache/images/300x225/f/a/famous_for1.jpg,https://audio.tudienkala.com/audio/f/a/famous_for.mp3
9,aware of,/əˈwer əv/,a,"nhận ra, có ý thức về",A parent must be aware of the individual and discrete needs of each of his children.,Một phụ huynh phải ý thức được nhu cầu cá nhân và riêng biệt của mỗi đứa trẻ.,https://audio.tudienkala.com/data/cache/images/300x225/a/w/aware_of1.jpg,https://audio.tudienkala.com/audio/a/w/aware_of.mp3
9,innocent of,/ˈɪn.ə.sənt əv/,a,"vô tội, không liên quan",He was found innocent of any wrongdoing.,Anh ta được cho là không liên quan đến bất kỳ hành động sai trái nào cả.,https://audio.tudienkala.com/data/cache/images/300x225/i/n/innocent_of1.jpg,https://audio.tudienkala.com/audio/i/n/innocent_of.mp3
